person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,34008,rent,5.0,venture,b,3000,10.0,0,0.09,n,4
22,34500,rent,3.0,debtconsolidation,b,3000,11.83,0,0.09,n,2
25,29000,rent,9.0,medical,a,3000,6.62,1,0.1,n,2
22,35000,rent,0.0,education,b,3000,10.99,0,0.09,n,2
23,35000,rent,4.0,personal,c,3000,13.85,0,0.09,n,3
22,35000,rent,5.0,education,b,3000,10.01,0,0.09,n,2
22,29244,rent,0.0,debtconsolidation,d,3000,13.3,1,0.1,y,2
24,35256,rent,2.0,debtconsolidation,b,3000,10.74,0,0.09,n,2
22,36000,rent,0.0,personal,b,3000,11.71,0,0.08,n,3
23,36000,rent,0.0,medical,a,3000,7.29,0,0.08,n,3
26,36000,rent,3.0,education,a,3000,7.88,0,0.08,n,4
24,36000,rent,0.0,education,c,3000,13.92,0,0.08,y,3
23,33000,mortgage,2.0,debtconsolidation,c,3000,14.35,0,0.09,y,3
24,36600,rent,4.0,debtconsolidation,b,3000,9.33,0,0.08,n,2
25,37000,rent,2.0,medical,b,3000,11.71,0,0.08,n,2
21,33000,mortgage,5.0,personal,b,7800,9.88,0,0.24,n,2
21,37000,rent,0.0,education,a,3000,6.39,0,0.08,n,3
25,31000,rent,1.0,homeimprovement,b,3000,10.99,1,0.1,n,4
24,38000,rent,2.0,education,c,3000,13.06,0,0.08,n,4
21,38000,rent,5.0,debtconsolidation,a,3000,7.05,0,0.08,n,4
22,38000,rent,0.0,education,c,3000,10.28,0,0.08,n,3
22,33000,mortgage,4.0,education,c,12500,14.26,0,0.38,n,2
24,33000,mortgage,0.0,medical,a,8125,8.59,0,0.25,n,4
25,33000,mortgage,4.0,education,a,4400,8.0,0,0.13,n,3
24,38400,rent,8.0,personal,e,3000,17.56,0,0.08,y,2
25,38748,rent,2.0,personal,a,3000,7.29,0,0.08,n,3
24,33000,mortgage,3.0,venture,c,4000,13.04,0,0.12,n,4
26,33000,rent,2.0,medical,b,3000,11.49,1,0.09,n,3
22,39996,rent,4.0,personal,c,3000,14.35,0,0.08,y,3
26,33000,mortgage,10.0,personal,a,7000,7.43,0,0.21,n,4
23,33012,own,2.0,education,b,12200,10.99,0,0.37,n,4
23,40000,rent,2.0,personal,c,3000,13.49,0,0.07,n,3
24,40000,rent,1.0,personal,b,3000,10.74,0,0.07,n,3
23,33098,mortgage,4.0,debtconsolidation,d,9000,16.29,1,0.27,y,3
21,40000,rent,0.0,venture,a,3000,10.99,0,0.07,n,3
21,33168,mortgage,6.0,personal,b,6425,9.63,0,0.19,n,3
25,40000,rent,2.0,medical,b,3000,10.25,0,0.07,n,2
24,40000,rent,1.0,medical,c,3000,14.22,0,0.07,n,4
22,37000,rent,2.0,debtconsolidation,e,3000,20.3,1,0.08,n,2
23,43000,rent,1.0,education,a,3000,8.49,0,0.07,n,4
22,37000,rent,6.0,debtconsolidation,b,3000,11.11,1,0.08,n,2
23,37000,rent,7.0,education,b,3000,10.75,1,0.08,n,4
25,43200,rent,3.0,personal,c,3000,13.8,0,0.07,y,3
22,43200,rent,4.0,education,c,3000,13.72,0,0.07,y,3
22,43500,rent,0.0,education,a,3000,5.42,0,0.07,n,3
24,43500,rent,1.0,personal,a,3000,8.0,0,0.07,n,2
21,33280,mortgage,5.0,venture,c,11200,13.92,1,0.34,n,4
23,43949,rent,7.0,medical,b,3000,11.49,0,0.07,n,3
23,44000,rent,2.0,medical,b,3000,9.25,0,0.07,n,3
23,33300,own,2.0,venture,c,9000,13.57,0,0.27,y,4
25,33316,mortgage,4.0,venture,a,5000,6.54,0,0.15,n,2
24,33321,own,4.0,venture,c,12250,13.11,0,0.37,y,4
24,33360,mortgage,6.0,debtconsolidation,b,6000,10.59,0,0.18,n,3
24,33360,mortgage,7.0,homeimprovement,a,2500,7.14,0,0.07,n,3
25,45000,rent,4.0,medical,a,3000,7.9,0,0.07,n,4
24,33390,mortgage,4.0,homeimprovement,a,10000,10.99,0,0.3,n,4
24,45000,rent,8.0,medical,a,3000,7.49,0,0.07,n,4
24,45000,rent,1.0,debtconsolidation,b,3000,9.99,0,0.07,n,4
22,45000,rent,3.0,personal,b,3000,11.99,0,0.07,n,4
26,39000,rent,11.0,education,c,3000,10.99,1,0.08,y,2
24,39000,rent,0.0,medical,d,3000,14.61,1,0.08,y,4
22,45000,rent,2.0,education,a,3000,10.99,0,0.07,n,3
24,45000,rent,4.0,venture,a,3000,9.32,0,0.07,n,2
21,39327,rent,5.0,medical,d,3000,13.67,1,0.08,n,2
23,33600,mortgage,3.0,medical,a,4200,10.99,0,0.13,n,3
24,39996,rent,2.0,education,c,3000,10.99,1,0.08,y,3
25,33600,mortgage,9.0,medical,a,7125,7.51,0,0.21,n,3
22,33600,own,1.0,medical,d,5000,18.25,0,0.15,n,2
24,33600,mortgage,3.0,personal,a,2500,8.9,0,0.07,n,2
24,40000,rent,4.0,education,d,3000,17.27,1,0.07,n,2
25,46250,rent,2.0,medical,a,3000,10.99,0,0.06,n,3
23,33600,mortgage,8.0,personal,a,8000,6.99,0,0.24,n,2
22,47000,rent,3.0,education,a,3000,6.62,0,0.06,n,2
21,47208,rent,2.0,personal,c,3000,13.92,0,0.06,y,2
25,33600,own,9.0,venture,a,9750,10.99,0,0.29,n,3
26,47500,rent,8.0,venture,a,3000,6.76,0,0.06,n,2
23,33600,mortgage,4.0,debtconsolidation,c,4000,14.79,0,0.12,n,2
24,42000,rent,9.0,debtconsolidation,e,3000,10.99,1,0.07,y,3
24,33600,mortgage,4.0,venture,a,12000,5.42,0,0.36,n,2
25,48000,rent,2.0,debtconsolidation,a,3000,10.99,0,0.06,n,4
22,48000,rent,0.0,personal,c,3000,14.79,0,0.06,n,2
25,48000,rent,0.0,education,c,3000,13.47,0,0.06,y,4
21,48000,rent,2.0,education,b,3000,9.76,0,0.06,n,4
26,48000,rent,4.0,medical,b,3000,10.14,0,0.06,n,3
25,33600,mortgage,1.0,venture,b,12000,9.99,0,0.36,n,3
22,49800,rent,1.0,personal,a,3000,7.88,0,0.06,n,3
25,50000,rent,5.0,homeimprovement,a,3000,6.03,0,0.06,n,3
26,44000,rent,0.0,homeimprovement,a,3000,7.49,1,0.07,n,4
23,50000,rent,1.0,debtconsolidation,a,3000,8.49,0,0.06,n,2
23,44000,rent,4.0,debtconsolidation,a,3000,7.66,1,0.07,n,4
23,50000,rent,0.0,education,a,3000,6.91,0,0.06,n,2
22,33600,mortgage,7.0,education,a,10750,7.88,0,0.32,n,2
23,44000,rent,4.0,personal,b,3000,9.62,1,0.07,n,4
22,33600,mortgage,6.0,venture,a,5000,7.14,0,0.15,n,3
23,50000,rent,6.0,education,c,3000,10.99,0,0.06,y,2
26,50000,rent,8.0,personal,b,3000,9.88,0,0.06,n,4
22,50000,rent,6.0,personal,b,3000,10.99,0,0.06,n,3
24,51000,rent,1.0,debtconsolidation,a,3000,8.9,0,0.06,n,2
24,51600,rent,8.0,homeimprovement,b,3000,10.65,0,0.06,n,3
24,51600,rent,1.0,homeimprovement,c,3000,12.68,0,0.06,y,4
24,51684,rent,8.0,personal,b,3000,10.59,0,0.06,n,2
22,45996,rent,0.0,medical,d,3000,15.62,1,0.07,y,2
23,51996,rent,1.0,debtconsolidation,b,3000,10.37,0,0.06,n,2
22,33640,mortgage,4.0,venture,b,12000,10.65,0,0.36,n,3
23,52000,rent,0.0,education,a,3000,5.99,0,0.06,n,2
25,52000,rent,1.0,debtconsolidation,c,3000,12.99,0,0.06,y,4
22,33685,mortgage,6.0,education,c,5000,13.85,0,0.15,n,3
25,48600,rent,0.0,medical,a,12000,10.99,0,0.25,n,4
22,48609,rent,6.0,debtconsolidation,a,12000,7.49,0,0.25,n,3
26,33800,mortgage,9.0,venture,a,14400,7.88,0,0.43,n,3
23,48645,rent,1.0,venture,b,12000,10.25,0,0.25,n,4
25,33800,mortgage,2.0,education,d,10000,15.31,0,0.3,n,4
23,33800,own,4.0,education,d,13000,15.31,0,0.38,y,4
23,48672,rent,6.0,education,a,12000,7.42,0,0.25,n,3
26,49200,rent,4.0,debtconsolidation,c,12000,15.23,0,0.24,y,3
23,33990,mortgage,2.0,debtconsolidation,c,1000,10.59,1,0.03,n,2
25,49600,rent,9.0,education,a,12000,7.14,0,0.24,n,4
24,33996,mortgage,8.0,venture,d,4000,14.91,0,0.12,y,2
25,50000,rent,3.0,personal,d,12000,16.77,0,0.24,n,3
26,50000,rent,1.0,venture,b,12000,10.99,0,0.24,n,4
24,33996,own,4.0,medical,b,5100,11.12,0,0.15,n,4
21,33996,mortgage,2.0,homeimprovement,a,2500,7.88,1,0.07,n,3
22,33996,own,0.0,venture,d,10000,14.96,0,0.29,y,3
21,50000,rent,0.0,personal,b,12000,11.71,0,0.24,n,3
23,50000,rent,0.0,education,b,12000,10.59,0,0.24,n,3
24,50000,rent,3.0,education,e,12000,17.14,0,0.24,n,4
24,44000,rent,3.0,debtconsolidation,c,12000,12.23,1,0.27,n,3
23,50000,rent,1.0,debtconsolidation,a,12000,6.54,0,0.24,n,3
22,44000,rent,3.0,debtconsolidation,b,12000,11.86,1,0.27,n,2
24,50000,rent,1.0,homeimprovement,a,12000,7.51,0,0.24,n,4
25,50000,rent,2.0,education,a,12000,7.88,0,0.24,n,4
23,44000,rent,2.0,medical,d,12000,10.99,1,0.27,n,4
25,50000,rent,5.0,personal,a,12000,7.88,0,0.24,n,2
23,50000,rent,1.0,education,c,12000,12.87,0,0.24,y,2
22,50004,rent,6.0,personal,b,12000,10.0,0,0.24,n,2
25,44004,rent,3.0,medical,d,12000,15.31,1,0.27,y,3
23,44004,rent,0.0,venture,e,12000,16.0,1,0.27,n,2
22,50361,rent,6.0,education,c,12000,12.73,0,0.24,n,4
26,34000,mortgage,6.0,debtconsolidation,a,12000,6.03,0,0.35,n,4
25,50400,rent,7.0,debtconsolidation,b,12000,10.99,0,0.24,n,3
23,50500,rent,1.0,venture,b,12000,11.58,0,0.24,n,4
25,34000,mortgage,9.0,debtconsolidation,b,10000,12.42,0,0.29,n,3
25,34000,mortgage,1.0,homeimprovement,a,2500,6.03,0,0.07,n,2
23,34000,mortgage,2.0,debtconsolidation,a,10000,6.99,0,0.29,n,4
23,51000,rent,3.0,education,c,12000,12.99,0,0.24,n,3
22,45449,rent,6.0,medical,b,12000,10.99,1,0.26,n,4
25,51996,rent,8.0,medical,b,12000,12.21,0,0.23,n,4
24,52000,rent,7.0,personal,a,12000,7.51,0,0.23,n,3
25,34000,mortgage,9.0,debtconsolidation,a,2000,7.66,1,0.06,n,4
22,52000,rent,6.0,education,b,12000,11.99,0,0.23,n,3
23,34000,own,7.0,venture,a,10950,7.29,0,0.32,n,2
26,34000,mortgage,5.0,personal,a,5000,5.79,0,0.15,n,4
22,52000,rent,1.0,education,c,12000,13.61,0,0.23,y,3
26,34000,mortgage,8.0,personal,a,6000,6.92,0,0.18,n,4
22,52000,rent,3.0,personal,c,12000,13.57,0,0.23,y,2
21,34000,mortgage,5.0,education,a,6000,6.76,0,0.18,n,2
25,46800,rent,5.0,homeimprovement,c,12000,13.11,1,0.26,y,4
21,34000,mortgage,5.0,personal,a,7200,6.76,1,0.21,n,2
24,34000,mortgage,1.0,personal,c,5100,14.35,0,0.15,n,4
23,47000,rent,7.0,debtconsolidation,d,12000,16.29,1,0.26,y,3
24,53000,rent,6.0,venture,b,12000,11.11,0,0.23,n,3
26,53000,rent,4.0,personal,d,12000,14.59,0,0.23,y,3
22,34000,mortgage,5.0,medical,b,11500,10.99,0,0.34,n,2
24,53000,rent,7.0,medical,c,12000,12.53,0,0.23,y,4
23,54000,rent,7.0,personal,c,12000,10.99,0,0.22,y,3
22,54000,rent,2.0,debtconsolidation,b,12000,10.99,0,0.22,n,2
25,34000,mortgage,2.0,medical,d,6000,15.7,1,0.18,y,3
22,54000,rent,6.0,debtconsolidation,a,12000,8.49,0,0.22,n,4
24,54000,rent,6.0,education,a,12000,8.49,0,0.22,n,4
23,54000,rent,8.0,venture,b,12000,11.36,0,0.22,n,2
22,48400,rent,6.0,venture,c,12000,14.65,1,0.25,y,3
25,34000,mortgage,0.0,medical,c,10000,12.87,0,0.29,y,4
25,54996,rent,3.0,homeimprovement,b,12000,10.37,0,0.22,n,2
24,34000,mortgage,0.0,medical,b,10000,12.18,0,0.29,n,4
26,54996,rent,2.0,personal,a,12000,7.88,0,0.22,n,4
23,34000,mortgage,7.0,debtconsolidation,b,19000,11.48,0,0.56,n,4
22,54996,rent,6.0,venture,a,12000,8.32,0,0.22,n,4
26,55000,rent,10.0,personal,b,12000,12.42,0,0.22,n,3
24,34000,mortgage,2.0,homeimprovement,d,6000,14.11,0,0.18,n,4
25,34000,mortgage,1.0,education,b,10000,11.26,0,0.29,n,3
25,55000,rent,9.0,education,b,12000,10.65,0,0.22,n,3
22,34000,mortgage,6.0,education,a,5000,9.63,0,0.15,n,3
21,55000,rent,5.0,venture,b,12000,10.62,0,0.22,n,2
25,34000,mortgage,1.0,education,c,7000,11.28,0,0.21,n,2
25,49000,rent,1.0,debtconsolidation,d,12000,13.49,1,0.24,n,2
24,34000,own,8.0,venture,c,10000,10.99,0,0.29,y,3
22,55008,rent,6.0,education,c,12000,13.79,0,0.22,n,2
24,55032,rent,8.0,education,a,12000,9.63,0,0.22,n,2
21,34056,own,6.0,personal,b,1500,10.65,0,0.04,n,3
22,55555,rent,7.0,education,e,12000,10.99,0,0.22,n,4
22,56000,rent,1.0,education,a,12000,6.91,0,0.21,n,2
23,34174,mortgage,8.0,personal,c,9000,13.47,0,0.26,n,4
23,34200,mortgage,4.0,medical,a,5500,7.49,0,0.16,n,4
21,56000,rent,5.0,venture,b,12000,10.75,0,0.21,n,4
24,56000,rent,8.0,venture,b,12000,11.49,0,0.21,n,2
23,56000,rent,2.0,personal,b,12000,10.75,0,0.21,n,3
24,56000,rent,4.0,homeimprovement,a,12000,8.94,0,0.21,n,3
24,56000,rent,0.0,venture,c,12000,14.26,0,0.21,y,2
25,50100,rent,1.0,personal,d,12000,14.74,1,0.24,y,2
22,56755,rent,5.0,education,b,12000,10.99,0,0.21,n,2
23,57000,rent,0.0,education,c,12000,10.99,0,0.21,n,4
26,57000,rent,0.0,medical,b,12000,10.99,0,0.21,n,4
23,34348,mortgage,7.0,education,a,5000,7.9,0,0.15,n,3
23,51000,rent,3.0,debtconsolidation,e,12000,17.99,1,0.24,y,4
21,57000,rent,5.0,debtconsolidation,a,12000,7.29,0,0.21,n,4
24,51000,rent,3.0,personal,a,12000,7.88,1,0.24,n,3
22,57000,rent,6.0,education,c,12000,13.11,0,0.21,n,2
23,57000,rent,4.0,debtconsolidation,a,12000,8.94,0,0.21,n,2
23,57720,rent,8.0,debtconsolidation,c,12000,12.87,0,0.21,y,3
25,51780,rent,8.0,medical,c,12000,13.47,1,0.23,n,3
23,51840,rent,1.0,debtconsolidation,d,12000,15.95,1,0.23,y,3
21,34500,mortgage,3.0,education,a,6400,7.51,0,0.19,n,2
26,58000,rent,5.0,debtconsolidation,b,12000,9.91,0,0.21,n,3
22,58000,rent,6.0,venture,b,12000,11.49,0,0.21,n,4
24,58000,rent,6.0,education,c,12000,13.11,0,0.21,n,2
24,52260,rent,6.0,medical,b,12000,9.99,1,0.23,n,4
26,34515,mortgage,11.0,debtconsolidation,a,5400,7.68,0,0.16,n,4
22,59000,rent,6.0,personal,b,12000,10.37,0,0.2,n,3
23,34560,mortgage,1.0,medical,b,10000,10.59,0,0.29,n,2
24,52000,rent,8.0,debtconsolidation,b,3000,11.49,0,0.06,n,4
24,52000,rent,3.0,medical,a,3000,10.99,0,0.06,n,2
23,52800,rent,6.0,medical,b,3000,10.99,0,0.06,n,4
23,34600,mortgage,5.0,education,b,6800,12.69,0,0.2,n,4
24,34600,mortgage,2.0,debtconsolidation,a,4000,5.42,0,0.12,n,2
25,53000,rent,6.0,medical,c,3000,13.99,0,0.06,y,2
21,53000,rent,3.0,education,d,3000,10.99,0,0.06,n,4
23,34662,mortgage,1.0,homeimprovement,b,3000,10.75,1,0.09,n,4
22,54000,rent,2.0,medical,a,3000,10.99,0,0.06,n,4
22,34800,mortgage,3.0,debtconsolidation,c,1500,13.49,0,0.04,y,3
25,54000,rent,1.0,venture,a,3000,9.32,0,0.06,n,3
26,34800,mortgage,4.0,medical,b,5975,11.49,0,0.17,n,4
25,34800,mortgage,6.0,debtconsolidation,a,5125,6.99,1,0.15,n,2
25,34800,mortgage,4.0,debtconsolidation,a,9450,5.99,0,0.27,n,4
23,55000,rent,2.0,education,a,3000,6.99,0,0.05,n,2
22,55000,rent,6.0,personal,c,3000,12.68,0,0.05,y,4
25,49000,rent,2.0,venture,c,3000,12.68,1,0.06,y,3
22,49000,rent,7.0,debtconsolidation,c,3000,12.23,1,0.06,y,2
26,55000,rent,1.0,debtconsolidation,c,3000,10.99,0,0.05,n,2
23,55000,rent,2.0,venture,b,3000,9.88,0,0.05,n,2
25,55000,rent,0.0,medical,a,3000,6.39,0,0.05,n,4
22,55500,rent,6.0,medical,b,3000,10.59,0,0.05,n,3
22,34900,mortgage,6.0,debtconsolidation,b,4000,9.99,0,0.11,n,2
25,56000,rent,2.0,personal,b,3000,12.69,0,0.05,n,3
24,50000,rent,3.0,medical,c,3000,10.99,1,0.06,n,2
22,34977,mortgage,5.0,personal,d,13000,16.0,0,0.37,n,2
25,34980,mortgage,1.0,venture,b,6000,11.48,0,0.17,n,2
25,50160,rent,0.0,debtconsolidation,d,3000,14.42,1,0.06,n,2
23,34992,mortgage,4.0,education,f,22550,15.96,0,0.64,y,3
21,57000,rent,3.0,personal,a,3000,5.42,0,0.05,n,3
24,35000,mortgage,9.0,homeimprovement,b,8000,11.71,0,0.23,n,2
24,57000,rent,1.0,medical,a,3000,7.88,0,0.05,n,3
23,35000,mortgage,7.0,debtconsolidation,b,12000,12.42,0,0.34,n,2
22,58000,rent,6.0,education,b,3000,11.83,0,0.05,n,2
23,58500,rent,2.0,debtconsolidation,b,3000,9.88,0,0.05,n,2
23,59000,rent,5.0,debtconsolidation,a,3000,7.14,0,0.05,n,2
23,59300,rent,1.0,medical,a,3000,9.63,0,0.05,n,3
21,35000,own,5.0,venture,b,10000,10.99,0,0.29,n,4
23,35000,own,7.0,medical,b,5000,11.71,0,0.14,n,4
25,60000,rent,5.0,education,d,3000,17.58,0,0.05,y,2
26,60000,rent,5.0,venture,c,3000,15.62,0,0.05,n,2
26,35000,own,3.0,homeimprovement,a,4800,6.03,0,0.14,n,2
24,35000,mortgage,3.0,medical,c,15000,14.27,0,0.43,n,2
26,60000,rent,3.0,debtconsolidation,b,3000,10.0,0,0.05,n,3
23,60000,rent,1.0,debtconsolidation,a,3000,7.51,0,0.05,n,2
23,60000,rent,1.0,medical,b,3000,10.25,0,0.05,n,4
21,35000,mortgage,5.0,personal,b,6900,12.42,0,0.2,n,3
23,35000,own,2.0,venture,b,14000,10.99,0,0.4,n,3
22,60000,rent,2.0,personal,b,3000,11.89,0,0.05,n,4
26,60996,rent,6.0,homeimprovement,c,3000,12.22,0,0.05,y,4
24,35000,mortgage,6.0,medical,b,8575,10.65,0,0.24,n,4
22,35000,mortgage,6.0,debtconsolidation,a,9500,6.03,0,0.27,n,3
24,55160,rent,0.0,education,a,3000,8.9,1,0.05,n,3
23,61200,rent,7.0,personal,b,3000,12.42,0,0.05,n,2
21,35000,own,3.0,education,c,5000,14.27,0,0.14,y,3
25,35000,mortgage,9.0,debtconsolidation,a,7000,10.99,0,0.2,n,2
24,62000,rent,7.0,education,b,3000,9.99,0,0.05,n,2
23,56500,rent,7.0,debtconsolidation,d,3000,14.84,1,0.05,y,3
23,57000,rent,6.0,homeimprovement,d,3000,14.59,1,0.05,n,2
24,35000,own,1.0,homeimprovement,d,7000,16.29,0,0.2,y,4
24,35000,mortgage,2.0,homeimprovement,a,7500,7.9,0,0.21,n,3
26,64000,rent,2.0,medical,a,3000,10.99,0,0.05,n,4
22,58170,rent,1.0,education,a,3000,9.07,1,0.05,n,2
23,58800,rent,7.0,personal,b,3000,10.36,1,0.05,n,4
22,58992,rent,0.0,medical,c,3000,12.84,1,0.05,y,3
25,65000,rent,1.0,homeimprovement,a,3000,8.49,0,0.05,n,4
24,35000,own,1.0,medical,a,10000,7.9,0,0.29,n,4
22,65000,rent,0.0,education,a,3000,6.99,0,0.05,n,4
22,35000,own,1.0,education,b,8000,12.69,0,0.23,n,4
26,65000,rent,1.0,venture,a,3000,5.79,0,0.05,n,2
23,65004,rent,4.0,education,d,3000,14.84,0,0.05,n,3
26,35000,mortgage,10.0,personal,b,8000,12.69,0,0.23,n,3
23,65004,rent,0.0,venture,c,3000,13.61,0,0.05,y,3
23,66000,rent,3.0,education,a,3000,5.99,0,0.05,n,2
25,60000,rent,3.0,medical,c,3000,13.47,1,0.05,y,3
23,67000,rent,7.0,medical,b,3000,10.99,0,0.04,n,2
23,35000,mortgage,0.0,venture,b,12000,12.42,0,0.34,n,3
21,35000,own,5.0,venture,b,8000,9.91,0,0.23,n,3
22,35000,mortgage,5.0,medical,a,5000,7.9,0,0.14,n,3
26,67500,rent,0.0,education,b,3000,8.88,0,0.04,n,2
26,67500,rent,1.0,homeimprovement,a,3000,9.32,0,0.04,n,4
21,68000,rent,3.0,personal,c,3000,11.78,0,0.04,n,2
26,54400,rent,2.0,medical,e,3000,19.42,1,0.05,n,2
23,70000,rent,1.0,venture,c,3000,14.27,0,0.04,y,2
22,70000,rent,2.0,personal,a,3000,7.29,0,0.04,n,4
24,64000,rent,7.0,debtconsolidation,d,3000,15.21,1,0.05,n,4
24,35000,mortgage,7.0,education,a,15000,7.49,0,0.43,n,4
22,35000,mortgage,2.0,education,a,6000,7.49,0,0.17,n,4
22,71000,rent,5.0,medical,c,3000,14.65,0,0.04,n,4
26,71000,rent,9.0,medical,b,3000,10.99,0,0.04,n,4
26,35000,mortgage,3.0,personal,b,7200,10.59,0,0.21,n,3
23,72000,rent,8.0,medical,b,3000,11.99,0,0.04,n,2
21,35000,mortgage,6.0,debtconsolidation,b,15000,10.99,0,0.43,n,4
23,72000,rent,7.0,personal,a,3000,7.43,0,0.04,n,2
26,72054,rent,9.0,homeimprovement,a,3000,7.29,0,0.04,n,2
23,73000,rent,2.0,venture,b,3000,12.18,0,0.04,n,3
22,35000,mortgage,4.0,venture,f,5000,21.36,0,0.14,y,2
23,74250,rent,3.0,debtconsolidation,b,3000,11.99,0,0.04,n,4
23,35000,mortgage,7.0,education,a,2100,5.42,0,0.06,n,3
24,29000,mortgage,1.0,medical,d,6000,15.62,1,0.21,n,3
21,35000,mortgage,5.0,debtconsolidation,b,4800,10.99,0,0.14,n,3
22,75000,rent,4.0,education,a,3000,8.9,0,0.04,n,2
24,35000,mortgage,5.0,debtconsolidation,a,4800,5.42,0,0.14,n,3
23,75000,rent,2.0,personal,a,3000,10.99,0,0.04,n,2
24,75000,rent,4.0,homeimprovement,c,3000,10.99,0,0.04,n,4
23,35000,mortgage,4.0,venture,a,3825,7.49,0,0.11,n,4
23,77200,rent,1.0,education,b,3000,9.63,0,0.04,n,2
25,77500,rent,3.0,homeimprovement,a,3000,6.54,0,0.04,n,4
25,35000,own,2.0,medical,a,6400,10.99,0,0.18,n,2
23,78000,rent,5.0,venture,d,3000,16.89,0,0.04,n,3
22,78000,rent,7.0,personal,a,3000,6.99,0,0.04,n,4
22,78000,rent,4.0,venture,e,3000,16.32,0,0.04,n,2
22,83000,rent,4.0,education,a,3000,9.63,0,0.04,n,3
25,84000,rent,9.0,debtconsolidation,a,3000,5.79,0,0.04,n,3
25,67147,rent,9.0,medical,d,3000,16.02,1,0.04,y,4
22,35000,mortgage,7.0,personal,b,3500,11.49,0,0.1,n,3
22,85000,rent,5.0,education,b,3000,10.99,0,0.04,n,2
23,85000,rent,5.0,venture,a,3000,7.49,0,0.04,n,3
24,89523,rent,8.0,personal,b,3000,10.25,0,0.03,n,3
23,35000,own,2.0,venture,a,5500,5.42,0,0.16,n,2
26,90000,rent,5.0,medical,b,3000,10.99,0,0.03,n,4
25,35000,mortgage,5.0,homeimprovement,b,10000,11.99,0,0.29,n,4
25,35000,mortgage,6.0,personal,a,5000,5.99,0,0.14,n,4
26,100000,rent,3.0,debtconsolidation,c,3000,13.57,0,0.03,n,3
22,29000,mortgage,5.0,debtconsolidation,b,9000,10.99,1,0.31,n,4
24,100000,rent,0.0,homeimprovement,b,3000,9.76,0,0.03,n,3
26,103000,rent,4.0,personal,a,3000,7.88,0,0.03,n,4
24,110000,rent,8.0,venture,a,3000,7.88,0,0.03,n,2
21,35000,own,5.0,education,a,4000,7.29,0,0.11,n,2
23,110000,rent,6.0,education,c,3000,14.22,0,0.03,n,3
24,115154,rent,8.0,homeimprovement,c,3000,14.27,0,0.03,n,2
24,120390,rent,8.0,homeimprovement,a,3000,5.79,0,0.02,n,4
24,35000,mortgage,3.0,venture,a,3600,6.92,0,0.1,n,2
26,35000,own,1.0,venture,b,5600,11.11,0,0.16,n,4
21,35000,own,5.0,education,c,6500,13.43,0,0.19,n,2
24,125000,rent,3.0,debtconsolidation,c,3000,14.72,0,0.02,y,3
22,35000,mortgage,7.0,venture,a,4000,7.29,0,0.11,n,2
26,125000,rent,10.0,medical,b,3000,12.21,0,0.02,n,4
24,35000,mortgage,8.0,venture,b,2000,10.37,0,0.06,n,2
24,142000,rent,3.0,debtconsolidation,a,3000,7.88,0,0.02,n,2
25,137400,rent,4.0,education,c,3000,13.06,1,0.02,n,2
25,180000,rent,2.0,venture,b,3000,11.12,0,0.02,n,2
25,17436,rent,4.0,venture,b,3025,11.49,1,0.17,n,2
25,35000,own,3.0,education,c,3600,13.43,0,0.1,n,3
22,16800,rent,1.0,education,b,3050,9.91,1,0.18,n,3
26,35000,own,4.0,personal,b,7200,11.11,0,0.21,n,4
23,24000,rent,0.0,medical,a,3050,7.49,0,0.13,n,4
23,12000,rent,2.0,personal,b,3075,10.37,1,0.26,n,2
25,30000,rent,1.0,education,b,3075,10.59,0,0.1,n,2
26,35000,mortgage,0.0,medical,a,8000,5.42,0,0.23,n,2
21,35000,mortgage,5.0,medical,b,1500,9.63,0,0.04,n,4
26,44000,rent,0.0,medical,b,3075,10.99,0,0.07,n,3
23,29000,own,4.0,medical,f,10000,18.62,1,0.34,y,3
25,20000,rent,0.0,medical,b,3100,11.71,0,0.15,n,4
26,35000,mortgage,0.0,homeimprovement,a,3800,6.54,0,0.11,n,3
23,20400,rent,3.0,personal,c,3125,12.61,0,0.15,n,3
26,35000,mortgage,10.0,homeimprovement,b,2500,9.25,0,0.07,n,3
21,15300,rent,5.0,homeimprovement,b,3150,10.99,1,0.21,n,4
25,42000,rent,2.0,education,a,3150,5.79,0,0.07,n,4
22,35000,mortgage,6.0,education,a,8000,5.79,0,0.23,n,4
24,35000,own,2.0,venture,b,3600,9.99,0,0.1,n,4
22,29000,mortgage,6.0,personal,a,12000,5.42,1,0.41,n,4
22,96000,rent,4.0,education,b,3150,6.0,0,0.03,n,2
21,28800,rent,1.0,education,a,3175,6.03,0,0.11,n,4
24,12000,rent,0.0,personal,a,3200,5.99,1,0.27,n,3
24,35000,mortgage,4.0,medical,b,7775,10.99,0,0.22,n,2
21,12000,rent,4.0,venture,b,3200,11.49,1,0.27,n,2
26,15000,rent,8.0,medical,b,3200,12.21,1,0.21,n,2
22,15600,rent,5.0,venture,e,3200,17.93,1,0.21,n,4
25,16000,rent,0.0,debtconsolidation,a,3200,9.32,1,0.2,n,2
21,18000,rent,1.0,personal,a,3200,8.49,1,0.18,n,3
22,35000,mortgage,3.0,medical,c,3500,10.99,0,0.1,y,3
23,18000,rent,0.0,homeimprovement,a,3200,10.99,1,0.18,n,4
